	importance
GearyAuto_Hydrophobicity2	0.0005122101100080641
AIM	0.0005094390315335315
GLT	0.000509344233492413
QSOSW16	0.0005087393911321331
APAAC12	0.0005076653402445254
MoranAuto_Hydrophobicity12	0.0005069558101472995
MoreauBrotoAuto_Steric1	0.0005067276621150465
MoreauBrotoAuto_ResidueVol19	0.000505556428298919
GearyAuto_ResidueVol21	0.0005025667443087181
APAAC15	0.0005020579500557968
EA	0.0005013497256662964
GearyAuto_ResidueVol5	0.0005010184814351088
tausw9	0.0004971629403794039
MoranAuto_Steric20	0.0004965530148924258
GearyAuto_FreeEnergy20	0.0004964958090086854
autocorr_3	0.0004908472752316316
MoreauBrotoAuto_Hydrophobicity20	0.0004907095682047525
PAAC13	0.0004896373067395563
_ChargeD3050	0.0004891956468622968
APAAC1	0.00048772589516541363
GearyAuto_ResidueASA14	0.0004856031975581466
tausw1	0.00048544306868734705
GearyAuto_FreeEnergy26	0.00048380992430613963
CV	0.00048104076857880305
MoranAuto_Hydrophobicity14	0.00048065195837499646
QSOSW18	0.0004772092445591661
LFG	0.00047651269016527775
GSA	0.00047619913994928926
MoreauBrotoAuto_Polarizability19	0.000475303862920272
PAAC5	0.0004735231387882963
GearyAuto_AvFlexibility13	0.0004730564202202189
GVA	0.00047226134273174345
QSOSW25	0.00047097677498908507
GearyAuto_Mutability13	0.00046624450167076807
LS	0.0004645468842292894
MoranAuto_AvFlexibility7	0.0004633482354207851
TSF	0.0004620460033337712
GearyAuto_Polarizability15	0.0004615179610994018
FLL	0.0004601506836127743
QSOSW1	0.00045912344416599194
MoranAuto_Steric13	0.00045581709832444474
MoreauBrotoAuto_Polarizability17	0.00045522675151762876
MoranAuto_Polarizability20	0.00045431014275021066
MoreauBrotoAuto_ResidueVol18	0.00045419019412770836
MoranAuto_Mutability11	0.00045245050932154535
MoreauBrotoAuto_AvFlexibility19	0.0004523168495631421
CFC	0.00044990096932016394
GearyAuto_ResidueVol18	0.0004489433181802097
GearyAuto_AvFlexibility11	0.0004488718717977208
DV	0.00044867651839037323
GearyAuto_Polarizability14	0.0004424495498428467
MoranAuto_AvFlexibility12	0.0004411128484917762
autocorr_4	0.00043641102709810733
LVA	0.00043487763374115403
_SecondaryStrD2050	0.00043337678257475117
GearyAuto_Mutability3	0.0004331899584188489
QSOSW20	0.00043277345625481465
MoranAuto_Polarizability22	0.00043152963938850074
MoranAuto_Mutability15	0.0004284860233135902
MoreauBrotoAuto_AvFlexibility9	0.0004274738857917819
_SecondaryStrD2100	0.0004266634641983952
MoranAuto_ResidueVol21	0.00042637872797521965
KF	0.00042559193539349607
GearyAuto_Hydrophobicity5	0.00042433850179339586
profile_1	0.00042419316910707357
MoranAuto_ResidueASA15	0.00042116540969148645
SI	0.000419299400989333
MoranAuto_ResidueASA1	0.0004186016997426309
_ChargeT12	0.00041772296633772217
PAAC25_y	0.000417193710309095
_ChargeD2025	0.0004130704175454263
PAAC30_y	0.00041296662895927585
_PolarizabilityD3100	0.0004105021760836726
MoreauBrotoAuto_AvFlexibility12	0.0004090224726509576
GearyAuto_Mutability4	0.00040775502444709744
SecStruct_turn	0.00040669101640456937
