	importance
GearyAuto_FreeEnergy29	0.001520555408390113
MoranAuto_Hydrophobicity22	0.0015116061264444187
_SecondaryStrT12	0.0014986147871365806
MoranAuto_AvFlexibility4	0.0014659889023016749
MoreauBrotoAuto_Steric2	0.001456906091766873
GearyAuto_ResidueASA9	0.0014516761286777501
MoreauBrotoAuto_Mutability14	0.0014368798277978759
MoranAuto_Steric19	0.0014205818620713789
tausw6	0.001407813750075032
MoreauBrotoAuto_ResidueASA5	0.0014051654242733661
MoreauBrotoAuto_Steric1	0.0014045898486951668
GearyAuto_ResidueVol25	0.0013848194447708048
_NormalizedVDWVD2075	0.0013837152670539816
PAAC28_y	0.0013724652117186947
_SolventAccessibilityD3001	0.0013699617214954218
GF	0.0013590097563868262
MoranAuto_ResidueASA16	0.0013482708218395087
formulaN	0.0013480915182712669
_HydrophobicityD2001	0.001311618577707672
GearyAuto_Steric24	0.001303199890410558
PF	0.0012909956625540237
autocorr_0	0.0012761339740961653
MoranAuto_Hydrophobicity4	0.0012743122101891984
MoranAuto_Hydrophobicity19	0.0012584339242610787
MoranAuto_Polarizability16	0.001251423149663304
PAAC40	0.0012177604163228883
A	0.0012163915151081838
MoreauBrotoAuto_Steric4	0.0012116192549849868
PAAC26_x	0.0012113516108300355
GearyAuto_Steric15	0.001207071809978832
_PolarityD1075	0.001204945653141205
MoreauBrotoAuto_AvFlexibility19	0.0012005830612589422
GearyAuto_Steric7	0.0011953711760220717
_HydrophobicityD3075	0.001187342345967468
PAAC37	0.0011830981503895158
MoranAuto_Mutability22	0.001177174331385919
GearyAuto_Steric18	0.0011761635834646488
MoreauBrotoAuto_Mutability2	0.0011737616240310716
MoreauBrotoAuto_Hydrophobicity18	0.0011734217632341755
MoreauBrotoAuto_AvFlexibility4	0.0011702271560665536
MoreauBrotoAuto_ResidueASA10	0.0011660387373041382
SA	0.0011650488601566602
GearyAuto_Mutability11	0.0011642871107290073
MoreauBrotoAuto_AvFlexibility5	0.0011627182225608518
MoranAuto_AvFlexibility21	0.001158016044842923
GearyAuto_ResidueVol18	0.0011560408868523976
VV	0.001136430049636294
global	0.0011294855319415218
_PolarityC2	0.0011225952242215063
GearyAuto_Polarizability17	0.001120911566991188
MoranAuto_AvFlexibility1	0.001118892324427866
MoreauBrotoAuto_Hydrophobicity24	0.0011090766003614251
_NormalizedVDWVT23	0.0011082356489529848
MoranAuto_Polarizability9	0.0011056126719877581
_ChargeD1001	0.0011012179192737112
PAAC34	0.0011002885898322124
MoreauBrotoAuto_FreeEnergy25	0.001094754168155192
GearyAuto_ResidueVol16	0.0010855309116503786
PAAC27_x	0.0010850677830468074
tausw9	0.0010779396219315932
GearyAuto_Steric27	0.001073749689273549
charge	0.0010668628916968507
FS	0.0010658153628593072
aliphatic_index	0.0010547517590127806
_PolarizabilityD1001	0.0010514546318709014
QSOSW10	0.001047828119593814
GearyAuto_Hydrophobicity12	0.001047251705774581
GearyAuto_Polarizability28	0.001030604115132045
FMW	0.0010276634229907898
Instability_index	0.0010264885810510771
APAAC17	0.0010184561214017813
MoreauBrotoAuto_ResidueVol10	0.0010158483561121625
GearyAuto_Mutability18	0.0010123488675404819
APAAC20	0.0010103422962602082
_ChargeD3100	0.0010054047733833013
_PolarizabilityD2001	0.0010001688944655085
_SolventAccessibilityD2025	0.0009993167780461027
_SolventAccessibilityC3	0.0009974465284206756
length	0.0009862175308589973
_SolventAccessibilityD1075	0.0009818083895608105
GearyAuto_FreeEnergy16	0.000971649340923824
MoreauBrotoAuto_Mutability20	0.0009668709621459559
MoreauBrotoAuto_Steric15	0.0009639359951804069
MoreauBrotoAuto_ResidueVol8	0.0009476811956749711
PAAC33	0.0009426604741762016
_PolarizabilityT13	0.0009374154403415861
MoreauBrotoAuto_FreeEnergy8	0.0009346221091479611
GearyAuto_ResidueASA22	0.0009343887180273121
chargedensity	0.0009336480698156738
MoreauBrotoAuto_Polarizability5	0.0009292320138360326
MoreauBrotoAuto_Hydrophobicity21	0.0009221168975267779
I	0.000919116792493346
MoreauBrotoAuto_ResidueVol13	0.0009185093273907568
PAAC24_x	0.000917904412560076
MoreauBrotoAuto_Steric10	0.000913163118111179
IL	0.0009116182980576107
MoreauBrotoAuto_ResidueVol15	0.0009107446098944945
MoreauBrotoAuto_Hydrophobicity12	0.0009085698495226374
GearyAuto_FreeEnergy14	0.0009031563543758976
MoreauBrotoAuto_Mutability16	0.0008975329916295653
GearyAuto_Hydrophobicity13	0.0008957877715750645
MoreauBrotoAuto_Hydrophobicity2	0.0008821014060809356
MoreauBrotoAuto_FreeEnergy18	0.0008775357234029775
QIS	0.0008750368773065596
PAAC26_y	0.0008745542820208127
FL	0.0008675680626512022
Aromacity	0.0008659188200526021
GearyAuto_AvFlexibility13	0.0008644667291734725
FG	0.0008639006971824654
QSOSW24	0.000857399908211175
tausw1	0.0008551555338468447
MoreauBrotoAuto_FreeEnergy6	0.0008549562893032792
tausw2	0.0008511082891636787
_PolarizabilityD3075	0.0008454039591098035
MoranAuto_Polarizability3	0.0008426660051047771
_PolarityD3100	0.0008400668223272895
GearyAuto_FreeEnergy17	0.000839403737197058
MoranAuto_Steric22	0.0008378027287219173
MoreauBrotoAuto_Polarizability20	0.0008351278933442583
_ChargeD1050	0.0008332311544791146
MoranAuto_ResidueASA5	0.0008302805467344404
SQI	0.000822759447371315
APAAC2	0.0008214464254959435
_SolventAccessibilityD3025	0.0008212416121729328
MoreauBrotoAuto_FreeEnergy14	0.0008186970720477797
GearyAuto_Hydrophobicity2	0.0008166763322581522
GearyAuto_Mutability16	0.0008141714785056622
MoreauBrotoAuto_FreeEnergy9	0.0008125910903292237
MoranAuto_Steric1	0.0008106410382940635
MoranAuto_Mutability7	0.0008054769225812089
_PolarityD3001	0.0008047063161417317
APAAC16	0.0007999940527361153
GearyAuto_Mutability2	0.0007995906479230433
PAAC11	0.0007985416986074583
GearyAuto_ResidueASA29	0.0007980124489583213
GearyAuto_Polarizability20	0.0007942417935396362
_SolventAccessibilityD3100	0.0007925524660598712
MoreauBrotoAuto_Polarizability13	0.0007923832031649068
MoranAuto_Mutability1	0.0007917299722586322
MoreauBrotoAuto_Polarizability10	0.0007897315149522286
PAAC31	0.0007896470190989283
GearyAuto_ResidueASA6	0.0007873627903579242
GearyAuto_AvFlexibility22	0.0007834066126920434
_PolarizabilityD3050	0.0007812545022533718
MoranAuto_Hydrophobicity18	0.0007784136878443127
GearyAuto_Hydrophobicity4	0.0007768366227197815
MoranAuto_Steric2	0.0007714771749700786
MoranAuto_AvFlexibility6	0.0007707831606776245
GearyAuto_ResidueVol2	0.0007642399073082786
MoranAuto_FreeEnergy2	0.0007607539612134776
AAQ	0.0007537692774489342
GearyAuto_Polarizability12	0.0007514963311162321
GearyAuto_Steric20	0.0007464403471433581
MoranAuto_FreeEnergy10	0.0007432114632901493
MoranAuto_Polarizability23	0.0007424182884317346
GearyAuto_Mutability12	0.0007409250459939903
PAAC29_y	0.0007393159287721253
GearyAuto_ResidueVol20	0.0007384241441499247
GearyAuto_FreeEnergy18	0.0007352782414188169
MoreauBrotoAuto_AvFlexibility13	0.0007322241609411465
GearyAuto_Steric19	0.0007321593180448124
MoranAuto_Polarizability19	0.0007278613864343486
MoranAuto_ResidueASA3	0.0007270978773515857
GearyAuto_AvFlexibility24	0.0007253634967950641
GearyAuto_FreeEnergy13	0.0007252807967936473
GearyAuto_Mutability3	0.000724959198712151
_SecondaryStrC1	0.0007229343366960358
PAAC1	0.0007179170661146316
QSOSW23	0.0007149369733528336
GearyAuto_ResidueVol14	0.0007128299780593572
MoranAuto_Mutability12	0.0007124059579270793
AYC	0.0007110437091188118
MoreauBrotoAuto_ResidueASA22	0.0007098991631495849
_ChargeT23	0.0007010903581324715
_NormalizedVDWVD2001	0.0006995515493740631
PAAC21_y	0.000697787836428774
PAAC29_x	0.0006960895190659285
QSOSW29	0.0006878770990250895
_SecondaryStrC3	0.0006844434949098053
MoranAuto_Hydrophobicity14	0.0006821372781239475
MoranAuto_Steric4	0.0006792476876185642
GearyAuto_Polarizability15	0.000678046915602469
_SolventAccessibilityD2050	0.0006746218618677926
PAAC16	0.0006688788614011221
MoreauBrotoAuto_FreeEnergy13	0.0006641409387967781
_SecondaryStrD3001	0.0006591490194960177
moment	0.0006545839224690117
MoranAuto_Hydrophobicity8	0.0006536582687216254
MoranAuto_FreeEnergy8	0.0006506422678022295
GearyAuto_FreeEnergy3	0.0006495875047997277
GearyAuto_Steric10	0.000648971952834307
MoreauBrotoAuto_Hydrophobicity17	0.0006476732645689585
GearyAuto_Polarizability19	0.0006464866784238604
PAAC25_x	0.0006458605313937372
MoranAuto_ResidueVol22	0.0006452237806696667
GearyAuto_ResidueVol17	0.000642494878769607
MoranAuto_ResidueVol14	0.000638920285677909
MoranAuto_Steric6	0.0006366686428216162
_PolarityD1025	0.0006359940551285306
MoranAuto_Mutability4	0.0006343824914715342
_NormalizedVDWVT12	0.0006326843430552756
MoreauBrotoAuto_Mutability19	0.0006321324643469227
PAAC39	0.0006321259544210792
GearyAuto_AvFlexibility10	0.0006312480180709845
TAG	0.0006306760194216707
PAAC14	0.0006300388886404731
GearyAuto_Mutability17	0.0006293752746862285
MoranAuto_FreeEnergy6	0.0006275817486995765
MoranAuto_FreeEnergy24	0.0006270288739050567
MoranAuto_ResidueVol17	0.0006260667848574168
CF	0.0006237360465921846
MoreauBrotoAuto_Polarizability15	0.0006219268051345003
HFL	0.0006188525047426661
MoreauBrotoAuto_FreeEnergy16	0.0006185706964499465
AAG	0.0006170133562272234
GearyAuto_Hydrophobicity17	0.0006165810711545993
_PolarizabilityD2025	0.0006138438063047816
_PolarizabilityD3100	0.0006137112288477811
MoranAuto_Polarizability2	0.0006132585243866466
tausw7	0.000611946795314883
MoranAuto_ResidueASA24	0.0006111241848342293
YPF	0.000609311524519562
GearyAuto_ResidueASA10	0.000609130872642027
MoranAuto_Steric12	0.0006047098302273906
MoreauBrotoAuto_FreeEnergy17	0.0006043742770496383
MoreauBrotoAuto_FreeEnergy4	0.0006028198103851326
GL	0.0006022242546177808
GPG	0.000596413723776078
GearyAuto_ResidueASA8	0.0005962631485702446
GearyAuto_ResidueASA19	0.0005955788516683752
_SolventAccessibilityD1100	0.000592925764570542
MoreauBrotoAuto_ResidueVol19	0.0005918438825689248
_ChargeT12	0.0005909176932217336
MoreauBrotoAuto_AvFlexibility2	0.0005895039689315164
GearyAuto_Steric13	0.0005875213746658475
MoreauBrotoAuto_FreeEnergy7	0.0005855190144723732
_SecondaryStrD3100	0.0005811421099709521
GearyAuto_Steric12	0.000579063615369782
MoreauBrotoAuto_ResidueASA20	0.0005787166918394008
APAAC10	0.0005772112907579214
GearyAuto_ResidueVol15	0.0005753341528161036
GearyAuto_Polarizability18	0.0005748260120597713
FLV	0.0005715382858807474
PAAC21_x	0.0005678257074109873
MoranAuto_ResidueVol19	0.0005677207968166923
tausw3	0.0005677077914231051
MoranAuto_AvFlexibility15	0.0005644968558286262
MoranAuto_AvFlexibility11	0.0005602819786217892
MoranAuto_Mutability2	0.0005565670409670995
MoreauBrotoAuto_Hydrophobicity4	0.0005548018741773887
MoreauBrotoAuto_Hydrophobicity22	0.0005507560514479256
MoranAuto_Hydrophobicity15	0.0005480730061726572
_SolventAccessibilityD1050	0.0005477218458902058
MoreauBrotoAuto_Mutability1	0.0005465820415239425
QSOSW11	0.0005455188321257325
MoranAuto_ResidueVol20	0.000544808521044679
GearyAuto_FreeEnergy2	0.0005435859005893236
QSOSW22	0.0005426358950090874
MoreauBrotoAuto_Steric12	0.0005425565333308454
MoranAuto_Hydrophobicity10	0.0005413227868754691
MoreauBrotoAuto_Polarizability17	0.0005405442623092248
MoranAuto_Mutability10	0.0005368470131177871
profile_1	0.000533771546162153
GearyAuto_ResidueASA13	0.0005332381598985056
MoranAuto_AvFlexibility7	0.0005289588503192997
_SecondaryStrD1025	0.0005287147773697454
MoreauBrotoAuto_FreeEnergy12	0.0005286055552438286
MoranAuto_Steric8	0.0005283352035851937
GearyAuto_ResidueVol26	0.0005280691233908871
MoreauBrotoAuto_Mutability22	0.0005254306183196185
MoreauBrotoAuto_Steric16	0.0005225772404649394
MoreauBrotoAuto_ResidueASA17	0.0005220027052908611
MoreauBrotoAuto_Steric17	0.0005205683219696723
V	0.0005198068029113198
MoreauBrotoAuto_Hydrophobicity9	0.0005193957039591157
ITS	0.0005183303411053918
MoranAuto_Steric16	0.0005162017834666368
MoranAuto_Polarizability12	0.0005149682626626002
MoranAuto_ResidueVol18	0.0005141634084437506
_SolventAccessibilityD2100	0.0005130069816399082
GearyAuto_Steric17	0.0005121329709196526
MoranAuto_FreeEnergy12	0.0005120239536122966
MoreauBrotoAuto_Hydrophobicity20	0.0005117349309477056
FM	0.0005017541194886452
_SecondaryStrD3025	0.0005015077886110536
MoranAuto_Polarizability22	0.0004998095877003803
MoreauBrotoAuto_AvFlexibility6	0.0004967223246678887
MoranAuto_Mutability11	0.0004961159653961467
MoranAuto_AvFlexibility17	0.0004960700663484925
MoranAuto_FreeEnergy4	0.0004940103218820202
MoreauBrotoAuto_AvFlexibility17	0.0004903720582412679
MoreauBrotoAuto_Polarizability12	0.0004892667018518729
GearyAuto_FreeEnergy25	0.0004882868045305337
GearyAuto_ResidueVol29	0.0004865718905538341
MoranAuto_AvFlexibility14	0.0004857572606537153
Gravy	0.00048410202133202093
MoreauBrotoAuto_Mutability6	0.00048087453659622454
MoreauBrotoAuto_FreeEnergy15	0.0004769865380198952
_ChargeD3075	0.00047572867062439713
KYF	0.0004754096179011765
GearyAuto_Mutability7	0.00047351229157079885
MoranAuto_ResidueASA11	0.00047143678127655527
MAI	0.0004701548587686568
MoreauBrotoAuto_FreeEnergy1	0.00047015239116293195
GearyAuto_ResidueASA20	0.0004689111218269166
GearyAuto_FreeEnergy7	0.00046814343306987637
MoranAuto_ResidueVol2	0.0004664807554978329
MoreauBrotoAuto_Steric14	0.0004662670492472125
APAAC5	0.00046495845842768233
MoreauBrotoAuto_ResidueVol17	0.00046158018897555006
MoranAuto_AvFlexibility18	0.0004603828789622251
MoreauBrotoAuto_Mutability15	0.00045953736464985094
MoranAuto_Hydrophobicity2	0.0004591245460992159
GearyAuto_Polarizability23	0.00045538188599639006
MoranAuto_Mutability17	0.00045526918942864666
GVG	0.00045385656209275454
IED	0.0004528522284457755
MoranAuto_Hydrophobicity5	0.00045169351975507424
GearyAuto_AvFlexibility4	0.0004504564645620915
MoreauBrotoAuto_ResidueASA9	0.0004503698642786845
H	0.0004498404311180667
_PolarizabilityD2050	0.0004494032515358054
MoranAuto_FreeEnergy5	0.00044731169929927705
GearyAuto_ResidueASA1	0.00044714851667132125
MoreauBrotoAuto_ResidueVol4	0.0004456460880515807
ALG	0.0004455534569951045
GearyAuto_AvFlexibility1	0.0004451306442594978
MoranAuto_Polarizability1	0.0004429920840710143
MoranAuto_ResidueASA21	0.00044175033986765147
GearyAuto_ResidueASA3	0.0004407078428535199
GearyAuto_Steric2	0.0004339106716287736
MoreauBrotoAuto_AvFlexibility20	0.00043390672743148393
MoreauBrotoAuto_Polarizability18	0.0004331451287058514
_SecondaryStrD2025	0.0004310567680821649
MoreauBrotoAuto_Hydrophobicity13	0.0004303689773634501
_SecondaryStrD2050	0.00043034984374041213
GearyAuto_ResidueVol3	0.0004292900213238371
TGA	0.00042892689824552103
VL	0.0004284868533263911
QSOSW18	0.00042589877341596096
MoranAuto_FreeEnergy20	0.0004256875312931818
MoreauBrotoAuto_AvFlexibility18	0.0004219537378580308
autocorr_4	0.0004217359421109364
MoranAuto_FreeEnergy16	0.00042156088621183544
IAS	0.0004138190923248334
MoreauBrotoAuto_Polarizability8	0.00041377159962914674
MoreauBrotoAuto_Hydrophobicity19	0.00041326883305182625
MoreauBrotoAuto_ResidueVol14	0.00041024497918533355
C	0.00040874507720354723
MoranAuto_ResidueASA9	0.00040808045612253846
GearyAuto_ResidueASA12	0.00040441633444855663
PAAC18	0.00040441217283699926
MoreauBrotoAuto_ResidueVol5	0.00040419580321456055
GearyAuto_Steric23	0.00040201431558329443
hydrophobic_ratio	0.0004015284155145075
GCE	0.00040138540675539616
IFL	0.00040107801731807885
MoreauBrotoAuto_ResidueASA13	0.0003984000584442609
MoranAuto_ResidueVol11	0.00039830938684213944
GearyAuto_Mutability5	0.00039807880631828683
MoranAuto_ResidueVol21	0.0003977898074404039
GearyAuto_Hydrophobicity15	0.0003970120067887583
_PolarityD2025	0.00039533644863902283
MoranAuto_Mutability6	0.00039443935146661374
MoranAuto_ResidueVol1	0.0003914133538675639
FEV	0.00038982051297461226
MoranAuto_ResidueASA10	0.0003881316302513005
MoranAuto_Polarizability8	0.0003877152645131833
MoranAuto_Hydrophobicity16	0.00038739240980335967
GearyAuto_Steric5	0.0003870864097016379
GearyAuto_ResidueASA18	0.0003851008644115285
MoreauBrotoAuto_FreeEnergy2	0.0003841312317034801
bomanindex	0.0003828711069392181
GearyAuto_Hydrophobicity7	0.00038242755733237504
MoranAuto_Hydrophobicity13	0.000381245727077386
GearyAuto_FreeEnergy9	0.0003800276399173637
MoranAuto_AvFlexibility2	0.0003798495360162074
_PolarizabilityD2075	0.00037881889093237275
TI	0.00037842351540754685
MoranAuto_Steric13	0.0003770327051397912
MoranAuto_ResidueVol4	0.0003759424933801494
MoranAuto_Polarizability7	0.00037369123754039013
MoranAuto_ResidueVol16	0.0003735780023770438
GearyAuto_AvFlexibility5	0.0003729490340637447
GearyAuto_Hydrophobicity14	0.00037208877158757657
MoreauBrotoAuto_Hydrophobicity16	0.0003719455628698473
_SecondaryStrD1075	0.0003713013689186382
GearyAuto_Hydrophobicity25	0.00037096544588043225
autocorr_5	0.00036909254899159736
MoreauBrotoAuto_Polarizability22	0.0003678914657050794
HF	0.00036618302961265756
MoreauBrotoAuto_AvFlexibility10	0.0003623330324296889
APAAC11	0.00036217513512569043
GearyAuto_Polarizability3	0.00036154480495592623
PAAC27_y	0.00036074736463033636
PAAC10	0.0003603503756363238
_SolventAccessibilityD1025	0.0003594319570591
GearyAuto_Polarizability1	0.0003592190878458148
tausw8	0.00035910712893304767
GearyAuto_Mutability4	0.0003579373490476659
GearyAuto_ResidueASA4	0.00035697536389111683
GearyAuto_ResidueVol9	0.0003568091443498429
_PolarityD3050	0.0003564378116309315
GearyAuto_Mutability1	0.00035391190369002444
MoreauBrotoAuto_ResidueASA23	0.0003528537083743443
FGP	0.00034901130520324433
FCD	0.000348456381876684
PA	0.00034833909003375435
GearyAuto_FreeEnergy1	0.00034627349787462886
MoreauBrotoAuto_Steric21	0.00034510128691703527
GearyAuto_AvFlexibility3	0.0003441326671767644
QSOSW19	0.00034372631578756595
GearyAuto_ResidueASA7	0.0003433023804369304
GearyAuto_Steric14	0.00033957597659412794
MoranAuto_Mutability14	0.0003378659637390588
APAAC4	0.00033624624873613787
MoreauBrotoAuto_ResidueASA15	0.0003359789697760837
_SolventAccessibilityT12	0.00033596221591313945
GearyAuto_Polarizability13	0.0003346060898094855
MoranAuto_Steric18	0.00033189618229319457
FWR	0.000330316305789566
MoranAuto_Hydrophobicity12	0.00032696892801127445
KD	0.00032295487779376365
MoreauBrotoAuto_Mutability9	0.00032267328963421103
_PolarizabilityD3025	0.00032142313927346054
MoranAuto_AvFlexibility19	0.0003211251531124532
MoranAuto_ResidueVol3	0.0003208459581101296
TSG	0.0003207289993095999
MoranAuto_AvFlexibility9	0.0003205627550165366
GearyAuto_Steric1	0.0003203943587157213
MoranAuto_Polarizability10	0.0003201617700257576
MoranAuto_ResidueASA7	0.00031686473100597313
MoreauBrotoAuto_AvFlexibility22	0.0003161934410655131
MoranAuto_ResidueASA19	0.0003154216297737827
MoranAuto_FreeEnergy7	0.00031392855586927183
Molar_extinction_coefficient_reduced	0.0003120950390108343
MoranAuto_ResidueASA20	0.0003112471784105413
GearyAuto_Mutability19	0.0003093876369398605
APAAC6	0.00030902254473189045
GearyAuto_Steric8	0.00030897199207062726
GearyAuto_ResidueVol7	0.00030855267748149194
PAAC5	0.000308178936083834
MoreauBrotoAuto_ResidueASA14	0.0003080239923857412
MoranAuto_AvFlexibility13	0.00030716114922546117
GearyAuto_Steric3	0.0003071308559958283
_SecondaryStrD2100	0.00030668803880461106
MoranAuto_AvFlexibility5	0.0003064157928432043
GearyAuto_FreeEnergy5	0.0003064034200311175
QSOSW5	0.00030634243290494857
GearyAuto_ResidueVol5	0.0003060959567338482
_ChargeD2025	0.00030482074728672737
QSOSW27	0.0003030575331525191
F	0.0003019722513619227
MoranAuto_Polarizability21	0.0003010411998261825
MoreauBrotoAuto_ResidueASA11	0.00030048995717391877
PAAC9	0.0002998014085518764
MoranAuto_ResidueASA1	0.0002985327954600207
_PolarityD1050	0.00029830830158686654
MoranAuto_Hydrophobicity9	0.0002973838734064919
_HydrophobicityD2025	0.0002968427420089683
GearyAuto_Mutability13	0.00029650400464471116
PAAC35	0.0002930232558139535
_SolventAccessibilityD3050	0.0002920175496574176
GearyAuto_ResidueASA2	0.0002906026213795889
AM	0.00029025928816187914
_NormalizedVDWVD2025	0.00028802996555823116
S	0.0002878624764796893
AIT	0.0002862696924425217
MoreauBrotoAuto_AvFlexibility14	0.0002858607653234533
YT	0.0002852600507375133
MoranAuto_ResidueASA13	0.00028525154120869216
MoranAuto_AvFlexibility3	0.0002846858417296736
MoreauBrotoAuto_Polarizability9	0.00028437722126819885
